Time,BRENT_PRICE,BRENT_PRICE_t1,logBP,logBP_t1,Diff_BP,OilNewsShock,OilSurprise
2013-12-01,110.793636363636,107.96,470.766933912263,468.17607881498,2.59085509728226,0.642650397415573,1.00653682638016
2014-01-01,108.197391304348,110.793636363636,468.39572561804,470.766933912263,-2.3712082942227,-0.198123688108827,0
2014-02-01,108.887,108.197391304348,469.031064723916,468.39572561804,0.635339105876369,-0.0445313038737545,0
2014-03-01,107.480952380952,108.887,467.731364471429,469.031064723916,-1.29970025248753,0.0514680128382354,0
2014-04-01,107.847727272727,107.480952380952,468.072029957397,467.731364471429,0.340665485968429,-0.0185088827226913,0
2014-05-01,109.539090909091,107.847727272727,469.628148015271,468.072029957397,1.55611805787419,0.104960741826177,0
2014-06-01,111.795238095238,109.539090909091,471.666896674804,469.628148015271,2.03874865953253,0.354500007099221,0.428511340622502
2014-07-01,106.864347826087,111.795238095238,467.156025282608,471.666896674804,-4.51087139219595,-0.438144711230658,0
2014-08-01,101.608095238095,106.864347826087,462.11232095106,467.156025282608,-5.0437043315477,0.0872218844567398,0
2014-09-01,97.2745454545454,101.608095238095,457.753734607168,462.11232095106,-4.35858634389217,-0.161071720266453,0
2014-10-01,87.4252173913043,97.2745454545454,447.078376954977,457.753734607168,-10.6753576521909,-0.27641198634459,0
2014-11-01,79.3355,87.4252173913043,437.36856955548,447.078376954977,-9.70980739949744,-0.986916914821334,-9.79606962859629
2014-12-01,62.175652173913,79.3355,412.996347896157,437.36856955548,-24.3722216593232,-1.24122036343777,0
2015-01-01,48.0836363636364,62.175652173913,387.294191889025,412.996347896157,-25.7021560071315,-1.68937807500354,0
2015-02-01,58.0955,48.0836363636364,406.208820819044,387.294191889025,18.9146289300187,1.03022632408085,0
2015-03-01,55.8854545454545,58.0955,402.330414139051,406.208820819044,-3.87840667999239,-0.24712858403198,0
2015-04-01,59.3518181818182,55.8854545454545,408.348275549492,402.330414139051,6.01786141044022,0.763085278213721,0
2015-05-01,64.1047619047619,59.3518181818182,416.051864985319,408.348275549492,7.70358943582733,0.930675038808209,0
2015-06-01,61.4777272727273,64.1047619047619,411.867495105033,416.051864985319,-4.184369880286,-0.39494883889021,2.40561715647724
2015-07-01,56.5613043478261,61.4777272727273,403.532508263475,411.867495105033,-8.33498684155779,-0.896993633512917,0
2015-08-01,46.5842857142857,56.5613043478261,384.126326782972,403.532508263475,-19.4061814805035,-0.668953716988294,0
2015-09-01,47.6231818181818,46.5842857142857,386.331965567205,384.126326782972,2.20563878423354,0.413426083829652,0
2015-10-01,48.43,47.6231818181818,388.011945641514,386.331965567205,1.67998007430856,-0.17098247375993,0
2015-11-01,44.267619047619,48.43,379.025346277274,388.011945641514,-8.98659936424013,-0.374878396924721,0
2015-12-01,37.9713043478261,44.267619047619,363.683072571653,379.025346277274,-15.3422737056202,-0.769862735135782,-1.96681391007044
2016-01-01,30.9809523809524,37.9713043478261,343.337257631583,363.683072571653,-20.3458149400706,-1.29295795206383,0
2016-02-01,32.1633333333333,30.9809523809524,347.082708736418,343.337257631583,3.74545110483547,-0.229396517916153,0
2016-03-01,38.215652173913,32.1633333333333,364.324517446348,347.082708736418,17.2418087099293,0.996228789978124,0
2016-04-01,41.5833333333333,38.215652173913,372.769944596352,364.324517446348,8.44542715000421,-0.151879834916247,0
2016-05-01,46.8490909090909,41.5833333333333,384.693160420782,372.769944596352,11.9232158244299,0.679246412847238,0
2016-06-01,48.2472727272727,46.8490909090909,387.633930240037,384.693160420782,2.94076981925542,-0.177044601628953,0.582575139176583
2016-07-01,44.9519047619048,48.2472727272727,380.559313514563,387.633930240037,-7.07461672547413,-0.452887884071102,0
